Database,Schema,Table,Column,Data_Type,CONVERT,Size,Precision_Scale,is_nullable,Description,Trigger,MASK,USE?
Envio,dba,STANDAR,DATE_UPGRADE,datetime,,8,23/3,TRUE,,,,
Envio,dba,STANDAR,FEET_COMISION,numeric,,9,38/38,FALSE,,,,
Envio,dba,STANDAR,FEET_COMISION_COMP,numeric,,9,38/38,TRUE,,,,
Envio,dba,STANDAR,FEET_COMPANY_COMM_B,numeric,,9,38/38,TRUE,,,,
Envio,dba,STANDAR,FEET_CUSTOMER_COMM_B,numeric,,9,38/38,TRUE,,,,
Envio,dba,STANDAR,ID_COUNTRY,char,Y,5,0/0,FALSE,"The country ID, foregin key to dba.country",,,
Envio,dba,STANDAR,ID_COUNTRY_SOURCE,varchar,,5,0/0,FALSE,"The country ID originator, foregin key to dba.country",,,
Envio,dba,STANDAR,ID_CURRENCY_SOURCE,varchar,,2,0/0,FALSE,"Originator Currency; Refers to CURRENCY table (ex. D: Dollar, CL: Pesos...)",,,
Envio,dba,STANDAR,MOD_PAY_CURRENCY,char,N,1,0/0,FALSE,,,,
Envio,dba,STANDAR,PORCENT_COMPANY_COMISION,numeric,,9,38/38,FALSE,,,,
Envio,dba,STANDAR,PORCENT_COMPANY_COMM_B,numeric,,9,38/38,TRUE,,,,
Envio,dba,STANDAR,PORCENT_COSTUMER_COMISION,numeric,,9,38/38,FALSE,,,,
Envio,dba,STANDAR,PORCENT_CUSTOMER_COMM_B,numeric,,9,38/38,TRUE,,,,
Envio,dba,STANDAR,RANGE_BEGIN_COMISION,numeric,,9,38/38,FALSE,,,,
Envio,dba,STANDAR,RANGE_END_COMISION,numeric,,9,38/38,FALSE,,,,
Envio,dba,STATE,COMPANY_LICENSED,char,Y,6,0/0,TRUE,"is viamericas licensed for this state? Y = Yes, N - No",,,
Envio,dba,STATE,FLAG_STATE,char,N,1,0/0,TRUE,"State status: A - Active, Inactive",,,
Envio,dba,STATE,id_company,varchar,,5,0/0,TRUE,Viamericas company Id for the State,,,
Envio,dba,STATE,ID_COUNTRY,char,Y,5,0/0,FALSE,Id country for the state 3 digits,,,
Envio,dba,STATE,ID_DISCLAIMER,int,,4,10/0,TRUE,Id disclamer assigned,,,
Envio,dba,STATE,ID_STATE,char,Y,5,0/0,FALSE,"State ID, two digits",,,
Envio,dba,STATE,IS_HIGHRISK,bit,,1,1/0,TRUE,"Is a high risk state? 1 - Yes, 0 - No",,,
Envio,dba,STATE,IS_ISOSTATE,bit,,1,1/0,TRUE,"Is an ISO State : 1 - Yes, 0 - No",,,
Envio,dba,STATE,NAME_STATE,varchar,,40,0/0,FALSE,State name,,,
Envio,dba,STATE,PYR_13,char,Y,2,0/0,TRUE,State PRY 13 code,,,
Envio,dba,STATE,PYR_160,char,Y,6,0/0,TRUE,State PRY 7160 code,,,
Envio,dba,STATE,PYR_37,char,Y,3,0/0,TRUE,State PRY 37 code,,,
Envio,dba,STATE,PYR_49,varchar,,6,0/0,TRUE,State PRY 49 code,,,
Envio,dba,STATE,PYR_75,char,Y,5,0/0,TRUE,State PRY 75 code,,,
Envio,dba,STATE,RECEIPT_DISCLAIMER,varchar,,-1,0/0,TRUE,State receipt disclaimer text,,,
Envio,dba,STATE,STATE_ISO_C3,varchar,,7,0/0,TRUE,State ISO C3 code,,,
Envio,dba,STATE,TIME_ZONE,smallint,,2,5/0,TRUE,State TimeZone,,,
Envio,dba,STATE,UNQ_C3,char,Y,3,0/0,TRUE,State UNQ C3 code,,,
Envio,Sales,Territory,Description,varchar,,50,0/0,TRUE,Territory description,,,
Envio,Sales,Territory,Id,varchar,,10,0/0,FALSE,Territory ID,,,
Envio,Sales,Territory,Id_Region,varchar,,10,0/0,FALSE,Region related ID,,,
Envio,Sales,Territory,Name,varchar,,20,0/0,FALSE,Territory name,,,
Envio,dba,TIPO_TRANSMISION,ALLOWS_FAX_RELEASE,bit,,1,1/0,FALSE,,,,
Envio,dba,TIPO_TRANSMISION,ID_TIPO_TRANSMISION,char,N,1,0/0,FALSE,"Used to know if agent is a viaone agent, redphone or hibryd",,,
Envio,dba,TIPO_TRANSMISION,NAME_TIPO_TRANSMISION,varchar,,50,0/0,FALSE,,,,
Envio,dba,TIPO_TRANSMISION,RUN_FRAUD_FILTERS,bit,,1,1/0,FALSE,,,,
Envio,dba,TIPO_TRANSMISION,SENDS_RECEIPT,bit,,1,1/0,FALSE,,,,
Envio,dba,TIPO_TRANSMISION_AGENCIA,CONTINGENCY_EMAIL,varchar,,200,0/0,TRUE,,,,
Envio,dba,TIPO_TRANSMISION_AGENCIA,ID_BRANCH,char,Y,10,0/0,FALSE,"ID of the BRACH , foreign key to dba.branch",,,
Envio,dba,TIPO_TRANSMISION_AGENCIA,SEND_RATE_FAX,char,N,1,0/0,TRUE,,,,
Envio,dba,TIPO_TRANSMISION_AGENCIA,TIPO_TRANSMISION,char,N,1,0/0,FALSE,,,,
Envio,dba,TRADER,ID_TRADER,numeric,,9,38/38,FALSE,Identifier group of payers,,,
Envio,dba,TRADER,NAME_TRADER,varchar,,50,0/0,TRUE,Name group of payer,,,
Envio,dba,TRADER_GROUP,GROUP_TYPE,varchar,,4,0/0,TRUE,Id Group of payer Outstanding,,,
Envio,dba,TRADER_GROUP,ID_COUNTRY,varchar,,5,0/0,TRUE,Id market,,,
Envio,dba,TRADER_GROUP,ID_CURRENCY,varchar,,3,0/0,TRUE,id currency of market,,,
Envio,dba,TRADER_GROUP,ID_MAIN_BRANCH,varchar,,4,0/0,TRUE,id payer,,,
Envio,dba,TRADER_GROUP,ID_TRADER,numeric,,9,38/38,TRUE,id trader purchase,,,
Envio,dba,TRADER_GROUP,SYMBOL,varchar,,6,0/0,TRUE,id symbol of market,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,CONS_TRANS_DIARIA,numeric,,9,38/38,FALSE,id cons trans diaria,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,DATE_TRANS_DIARIA,datetime,,8,23/3,TRUE,Transaction date,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,DEPOSIT_CODE,varchar,,20,0/0,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,EXCHANGE_RATE,numeric,,9,38/38,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,ID_BANCO,char,Y,20,0/0,FALSE,Bank Id,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,ID_CUENTA_BANCO,char,Y,20,0/0,FALSE,Bank Account Id,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,ID_CURRENCY,char,N,2,0/0,TRUE,Transaction currency,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,ID_PURCHASE,numeric,,9,38/38,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,ISUSEDFORSTOCK,char,N,1,0/0,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,ISVALIDATEDWITHBANKS,char,N,1,0/0,TRUE,Indicates if the Wire is validated against the payer statement (Y/N).,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,ISVALIDATEDWITHPAYER,char,N,1,0/0,TRUE,Indicates if the Wire is validated against the bank statement (Y/N).,,,
Envio,dba,TRANSACCION_DIARIA_BANCO_PAYEE,RECONCILIATIONDATE,datetime,,8,23/3,TRUE,Reconciliation Date,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,BALANCE_TRANS_DIARIA,numeric,,13,38/38,TRUE,total summary for balance in agency,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,BNKID,numeric,,9,38/38,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,CONS_TRANS_DIARIA,numeric,,9,38/38,FALSE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,CONS_TRANS_REVERSAL,numeric,,9,38/38,TRUE,id autoincremental in table for transaction record,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,CREDIT_TRANS_DIARIA,numeric,,13,38/38,TRUE,value credit in transaction contable,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,DATE_SYSTEM,datetime,,8,23/3,TRUE,date record in table for date system,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,DATE_TRANS_DIARIA,datetime,,8,23/3,FALSE,date record in table for transaction conciliation,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,DEBIT_TRANS_DIARIA,numeric,,13,38/38,TRUE,value debit in transaction contable,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,DES_TRANS_DIARIA,char,Y,50,0/0,TRUE,description of record,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,DESC_TRANS_DIARIA1,char,Y,100,0/0,TRUE,second description record,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,DESCRIPCION_SUSPENSE,char,Y,15,0/0,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,FLAG_RECONCILIATION,char,N,1,0/0,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,HOUR_TRANS_DIARIA,datetime,,8,23/3,FALSE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,ID_CASHIER,char,Y,10,0/0,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,ID_CONCEPTO_CONTABLE,char,Y,5,0/0,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,ID_GROUP_TRANS_DIARIA,char,N,4,0/0,FALSE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,LINK_REFERENCE,numeric,,9,38/38,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,NUM_WIRETRANSFER,varchar,,40,0/0,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,TOTAL_AMOUNT,numeric,,13,38/38,TRUE,,,,
Envio,dba,TRANSACCION_DIARIA_PAYEE,WIRE_AMT_REFERENCED,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,ACCOUNT_VALIDATION,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,ACCOUNT_VALIDATION_DEPOSIT,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,ALLOW_VIRTUAL_SCANNER,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,CDAGENCIA,int,,4,10/0,FALSE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,CDMONTOMAXIMODIA,decimal,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,CDMONTOMAXIMOPORCHEQUE,decimal,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,CDSTATE,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,COMPLETED_FINCEN,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,CUSTOMER_AMASSED,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,CUSTOMER_ID_REQUIRED,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,CUSTOMER_PHOTO_REQUIRED,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,Date_Installed,datetime,,8,23/3,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,DEPOSIT_CHECKS,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,DSESCANER_CHEQUE,varchar,,50,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,DSESCANER_CHEQUE,tAppName,,50,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,DSESCANER_ID,tAppName,,50,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,DSESCANER_ID,varchar,,50,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,ECHECK_RETURNED_ITEM_FEE,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,ENABLE_ROUTE_VALIDATION,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,EXPERIENCE_DATE,datetime,,8,23/3,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,EXPIRATION_DATE,datetime,,8,23/3,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,FINCEN_EXPIRATION_DATE,datetime,,8,23/3,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,FINCEN_REGISTRATION_DATE,datetime,,8,23/3,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,FINGERPRINT_REQUIRED,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,GVERIFY_TERMS,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,GVERIFY_TERMS_RISK,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,GVerifyFree,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,ID_FINCEN_TYPE,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,IS_ECHECKS,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,IS_GVERIFY,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,IS_VIP,bit,,1,1/0,FALSE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,MAX_AMOUNT_ONHOLD_RESTRICTION,decimal,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,NIVEL_SEGURIDAD,varchar,,100,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,NIVEL_SEGURIDAD,tAppName,,100,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,NUDEPOSITO_CHEQUE,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,OWN_LICENSE,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,POFEE,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,PROCESS_CHECKS,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,ReprocessIRD,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,RESTRICCION,varchar,,30,0/0,FALSE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,RESTRICCION,tAppName,,30,0/0,FALSE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,RETURNED_FINAL_ITEM_FEE,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,RETURNED_ITEM_FEE,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,RISK_MANAGEMENT,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,RiskFree,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,ROUTING_VALIDATION,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,ROUTING_VALIDATION_DEPOSIT,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SCANNER_URL,varchar,,100,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SCANNER_URL,tAppName,,100,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SCANNER_URL_2OPTION,tAppName,,100,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SCANNER_URL_2OPTION,varchar,,100,0/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SNAPERTURACAJA,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SNENDOSO,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SNLOG,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SNVALIDACIONHUELLA,bit,,1,1/0,FALSE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SNVIACHECK,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SNVIACHECKLIGHT,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,SNVIACHECKPLUS,bit,,1,1/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,TIPOCUENTAID,int,,4,10/0,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,VERIFICATION_FEE,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,VERIFICATION_RISK_FEE,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,VRALIMENTAR_CAJA,numeric,,9,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,VRCOBRO_VERIFICACION,numeric,,5,38/38,TRUE,,,,
ViaChecks,dbo,TVCP_PARAM_AGENCIAS,VRNUMERO_HUELLAS,int,,4,10/0,FALSE,,,,
Envio,dba,TYPE_ID_SENDER,ACTIVE,bit,,1,1/0,TRUE,"is active? 0 - No, 1 - Yes",,,
Envio,dba,TYPE_ID_SENDER,BTS_TYPE_ID_SENDER_CD,varchar,,5,0/0,TRUE,,,,
Envio,dba,TYPE_ID_SENDER,ID_TYPE_ID_SENDER,char,Y,2,0/0,FALSE,Id type ID,,,
Envio,dba,TYPE_ID_SENDER,ISSUER_TYPE_ID_SENDER,varchar,,3,0/0,TRUE,Id type issuer,,,
Envio,dba,TYPE_ID_SENDER,NAME_TYPE_ID_SENDER,varchar,,50,0/0,FALSE,Id type description,,,
Envio,dba,TYPE_ID_SENDER,REGEX_VALIDATION,varchar,,500,0/0,TRUE,,,,
Envio,dba,TYPE_ID_SENDER,REGEX_VALIDATION_SQL,varchar,,500,0/0,TRUE,,,,
Envio,dba,TYPE_ID_SENDER,SSN_REQUIRED,bit,,1,1/0,TRUE,"is SSN required? 0 - No, 1 - Yes",,,
Envio,dba,VAPP_APPLICATION,ACCOUNTNUMBER,varchar,,200,0/0,TRUE,bank account number that the business uses,,,
Envio,dba,VAPP_APPLICATION,ACHACCOUNTNUMBER,varchar,,30,0/0,TRUE,ACH Account number to be configured,,,
Envio,dba,VAPP_APPLICATION,ACHACCOUNTTITLE,varchar,,100,0/0,TRUE,ACH Account title to be configured,,,
Envio,dba,VAPP_APPLICATION,ACHACCOUNTTYPE,varchar,,3,0/0,TRUE,ACH account type,,,
Envio,dba,VAPP_APPLICATION,ACHFREQUENCY,varchar,,3,0/0,TRUE,ACH prequency  to be configured,,,
Envio,dba,VAPP_APPLICATION,ACHIDASSOCIATED,varchar,,15,0/0,TRUE,ACH Id associted  to be configured,,,
Envio,dba,VAPP_APPLICATION,ACHIDTYPE,varchar,,3,0/0,TRUE,ACH ID type  to be configured,,,
Envio,dba,VAPP_APPLICATION,ACHINSTITUTION,varchar,,100,0/0,TRUE,ACH institution to be configured,,,
Envio,dba,VAPP_APPLICATION,ACHROUTING,varchar,,9,0/0,TRUE,ACH routing number  to be configured,,,
Envio,dba,VAPP_APPLICATION,ADDRESS,varchar,,200,0/0,FALSE,location address,,,
Envio,dba,VAPP_APPLICATION,ANSWERREQUIREDCOSIGNER,bit,,1,1/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,ANSWERSENDEMAIL,bit,,1,1/0,TRUE,"send email on application response? : 1 - Yes, 0 - No",,,
Envio,dba,VAPP_APPLICATION,APPLICATIONID,int,,4,10/0,FALSE,Application ID consecutive,,,
Envio,dba,VAPP_APPLICATION,applicationoldid,int,,4,10/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,AUTH_EXPERIAN_CREDIT_REPORT,bit,,1,1/0,TRUE,"Authorize Experian cedit report? = 1 - Yes, 0 - No",,,
Envio,dba,VAPP_APPLICATION,BANKCONTACT,varchar,,200,0/0,TRUE,bank contact that the business uses,,,
Envio,dba,VAPP_APPLICATION,BANKTELEPHONE,varchar,,200,0/0,TRUE,bank telephone that the business uses,,,
Envio,dba,VAPP_APPLICATION,BUSINESSDBANAME,varchar,,200,0/0,FALSE,Business DBA name,,,
Envio,dba,VAPP_APPLICATION,BUSINESSGROSSMONTLYSALES,numeric,,9,38/38,TRUE,Business groos monthly sales,,,
Envio,dba,VAPP_APPLICATION,BUSINESSLEGALNAME,varchar,,200,0/0,FALSE,Business legal name,,,
Envio,dba,VAPP_APPLICATION,BUSINESSPROFILEID,int,,4,10/0,FALSE,"Business type : 1 - CORP, 2 - Limited, 4 - Sole Propietorship, ...",,,
Envio,dba,VAPP_APPLICATION,BUSINESSREFERENCENAMEANDPHONE,varchar,,500,0/0,TRUE,Principal owner business reference name and phone,,,
Envio,dba,VAPP_APPLICATION,CITY,varchar,,40,0/0,TRUE,Owners City,,,
Envio,dba,VAPP_APPLICATION,COMPLIANCEOFFICER,varchar,,100,0/0,TRUE,Who is the compliance officer at the agency,,,
Envio,dba,VAPP_APPLICATION,CONTRACTVERSION,datetime,,8,23/3,TRUE,The contract version that was signed,,,
Envio,dba,VAPP_APPLICATION,COUNTY,varchar,,200,0/0,TRUE,location address id country,,,
Envio,dba,VAPP_APPLICATION,CREDITAPPROVAL,bit,,1,1/0,FALSE,"Was credit approved ? 1 Yes, 0 - No",,,
Envio,dba,VAPP_APPLICATION,CREDITAPPROVALNOTE,text,,16,0/0,TRUE,Note for credit approval,,,
Envio,dba,VAPP_APPLICATION,DAILYCREDITLIMITREQUESTED,numeric,,9,38/38,TRUE,Daily credit requested on the application,,,
Envio,dba,VAPP_APPLICATION,DATEINCORPORATION,datetime,,8,23/3,TRUE,date when the bussiness was incorporated,,,
Envio,dba,VAPP_APPLICATION,DateLastUpdate,datetime,,8,23/3,TRUE,Date last update,,,
Envio,dba,VAPP_APPLICATION,DATEOFBIRTHOWNER,datetime,,8,23/3,TRUE,Principal owner date of birth,,,
Envio,dba,VAPP_APPLICATION,DATEPROCESSED,datetime,,8,23/3,TRUE,Date was processed,,,
Envio,dba,VAPP_APPLICATION,DateRegister,datetime,,8,23/3,TRUE,Date register,,,
Envio,dba,VAPP_APPLICATION,DATEREQUEST,datetime,,8,23/3,TRUE,date when the application was requested,,,
Envio,dba,VAPP_APPLICATION,DETAILSHISTORYQUESTIONA,varchar,,500,0/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,DETAILSHISTORYQUESTIONB,varchar,,500,0/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,DETAILSHISTORYQUESTIONC,varchar,,500,0/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,DETAILSHISTORYQUESTIOND,varchar,,500,0/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,DETAILSHISTORYQUESTIONE,varchar,,500,0/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,DRIVERSLICENSEOWNER,varchar,,200,0/0,TRUE,Principal owner driver's license number,,,
Envio,dba,VAPP_APPLICATION,EMAILBUSINESS,varchar,,200,0/0,TRUE,Business email address,,,
Envio,dba,VAPP_APPLICATION,EMAILOWNER,varchar,,200,0/0,TRUE,Business owner email address,,,
Envio,dba,VAPP_APPLICATION,EMAILOWNERS,varchar,,200,0/0,TRUE,Principal owner email address,,,
Envio,dba,VAPP_APPLICATION,EmailToSend,varchar,,200,0/0,TRUE,email to send the application,,,
Envio,dba,VAPP_APPLICATION,ESTIMATEDNUMBERTOSENT,int,,4,10/0,TRUE,Estimated number of transactions count daily,,,
Envio,dba,VAPP_APPLICATION,ESTIMATEDVALUESHIPMENTSDAILY,numeric,,9,38/38,TRUE,Estimated number of transactions amount daily,,,
Envio,dba,VAPP_APPLICATION,EXPIRATIONDATE,datetime,,8,23/3,TRUE,Insurance policy expiration date,,,
Envio,dba,VAPP_APPLICATION,FAX,varchar,,50,0/0,FALSE,location fax,,,
Envio,dba,VAPP_APPLICATION,FEDERALPAYERIDNUMBER,varchar,,200,0/0,FALSE,Federal payer ID number,,,
Envio,dba,VAPP_APPLICATION,FREQUENCY,varchar,,3,0/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,GENDER_OWNER,char,,1,0/0,TRUE,Owner's Gender,,,
Envio,dba,VAPP_APPLICATION,HISTORYQUESTIONA,bit,,1,1/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,HISTORYQUESTIONB,bit,,1,1/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,HISTORYQUESTIONC,bit,,1,1/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,HISTORYQUESTIOND,bit,,1,1/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,HISTORYQUESTIONE,bit,,1,1/0,TRUE,,,,
Envio,dba,VAPP_APPLICATION,HOMEADDRESS,varchar,,200,0/0,TRUE,principal owner home address,,,
Envio,dba,VAPP_APPLICATION,HoursOfOperation,varchar,,500,0/0,TRUE,Business hour of operation,,,
Envio,dba,VAPP_APPLICATION,HOWLONGHAVEYOUBEENINBUSINESS,varchar,,50,0/0,TRUE,How long have been on business,,,
Envio,dba,VAPP_APPLICATION,ID_BANCO,char,Y,20,0/0,TRUE,bank to use for the method of payment,,,
Envio,dba,VAPP_APPLICATION,ID_BRANCH,char,Y,10,0/0,TRUE,id branch assigned to the application,,,
Envio,dba,VAPP_APPLICATION,ID_BRANCH_RP,char,Y,10,0/0,TRUE,id branch assigned for red phone to the application,,,
Envio,dba,VAPP_APPLICATION,ID_CUENTA_BANCO,char,Y,20,0/0,TRUE,id bank acount to receive the payments,,,
Envio,dba,VAPP_APPLICATION,IDCITY,char,Y,5,0/0,TRUE,location address id city,,,
Envio,dba,VAPP_APPLICATION,IDCITYOWNER,char,Y,5,0/0,TRUE,Principal owner address city id,,,
Envio,dba,VAPP_APPLICATION,IdCountryTopOne,char,Y,5,0/0,TRUE,Top one corridor,,,
Envio,dba,VAPP_APPLICATION,IdCountryTopThree,char,Y,5,0/0,TRUE,Top Three corridor,,,
Envio,dba,VAPP_APPLICATION,IdCountryTopTwo,char,Y,5,0/0,TRUE,Top two corridor,,,
Envio,dba,VAPP_APPLICATION,IDSTATE,char,Y,5,0/0,TRUE,location address id state,,,
Envio,dba,VAPP_APPLICATION,IDSTATEDIRVERSLICENSEOWNER,char,Y,5,0/0,TRUE,Principal owner driver's license id state,,,
Envio,dba,VAPP_APPLICATION,IDSTATEINCORPORATION,char,Y,5,0/0,TRUE,Id state where the bussiness was incorporated,,,
Envio,dba,VAPP_APPLICATION,IDSTATEOWNER,char,Y,5,0/0,TRUE,Principal owner address  state id,,,
Envio,dba,VAPP_APPLICATION,INSURANCECOMPANY,varchar,,200,0/0,TRUE,Insurance company that the business use,,,
Envio,dba,VAPP_APPLICATION,IPROCESSED,bit,,1,1/0,FALSE,"Is processed ? 1 - Yes, 0 No",,,
Envio,dba,VAPP_APPLICATION,IPROCESSEDPREAPP,bit,,1,1/0,TRUE,,,,
